domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance,distance_used,S_k,slope_k,alpha_i,gamma_k,log_price_latent,sale_prob,sold,log_price_obs,price_obs
smart-crypto-market.org,smart-crypto-market,.org,0,19,1,0,3,crypto,0,4.882384150155747,0.5365272765127621,0.3007394075393677,0.3007394075393677,0.7356127867582534,-1.662051508082428,0.5659060394745126,1.9005607782316398,1.3421668374947149,0.257217122750875,0,,
cryptosecure.com,cryptosecure,.com,1,12,0,0,1,crypto,0,7.37054401361952,0.3027704211671994,0.3737695018450419,0.3737695018450419,0.7356127867582534,-1.662051508082428,0.045859490667696845,1.7047072576958977,1.5988488261207998,0.2930108206834694,0,,
nyccrypto.com,nyccrypto,.com,1,9,0,0,1,crypto,0,3.735615889660384,0.4452668457890935,0.4708429177602132,0.4708429177602132,0.7356127867582534,-1.662051508082428,-0.3508203932417804,1.724637960786216,0.7338313048649243,0.1844750057306274,0,,
instantcryptosite.com,instantcryptosite,.com,1,17,0,0,1,crypto,0,5.080462265281726,0.2367617183970407,0.5720178286234539,0.5720178286234539,0.7356127867582534,-1.662051508082428,-0.03840460809300154,1.8054011474104639,1.1054282143387286,0.2268471627168727,0,,
cryptomarket.com,cryptomarket,.com,1,12,0,0,1,crypto,0,3.146084247206318,0.1751691739636006,0.3426172335942586,0.3426172335942586,0.7356127867582534,-1.662051508082428,-0.012463757666531825,1.8197266239709131,1.2933860229553087,0.25074746284381594,0,,
travel.com,travel,.com,1,6,0,0,1,travel,1,7.877970573526755,0.0,0.0,0.0,0.2285006915841915,-1.2056506224257724,-0.47765957827054784,1.4225079960146119,1.621922831237185,0.2963679058889124,0,,
globaltravelnow.com,globaltravelnow,.com,1,15,0,0,1,travel,0,2.212591866819867,0.5200245782577965,0.3822754820187887,0.3822754820187887,0.2285006915841915,-1.2056506224257724,-0.08954122496928817,1.455699596832869,0.8872773403466484,0.20118478063354175,0,,
truetravel.com,truetravel,.com,1,10,0,0,1,travel,0,9.78219855342512,0.2792889928859565,0.1702122886975606,0.1702122886975606,0.2285006915841915,-1.2056506224257724,-0.2597672328991028,1.3986868429218746,1.091140350697523,0.22509781725087666,0,,
travelmodern.com,travelmodern,.com,1,12,0,0,1,travel,0,3.2410755338565327,0.2575951869677634,0.2803224325180053,0.2803224325180053,0.2285006915841915,-1.2056506224257724,0.3235252150156019,1.421951268382426,1.6521430358902562,0.3007981822946773,0,,
directtravel.com,directtravel,.com,1,12,0,0,1,travel,0,1.4071057549341173,0.5721485601971529,0.1586344838142395,0.1586344838142395,0.2285006915841915,-1.2056506224257724,0.012114155964839465,1.3620638125221467,1.1191540375323825,0.22853672065374808,1,1.1003594882293461,3.0052461804111785
protravel.com,protravel,.com,1,9,0,0,1,travel,0,3.5853734864517985,0.2029962466469401,0.2087052663167317,0.2087052663167317,0.2285006915841915,-1.2056506224257724,-0.09897851220164951,1.3878164175262904,1.3545301210644345,0.25887405357290344,0,,
mytravelpro1.com,mytravelpro1,.com,1,12,0,1,1,travel,0,2.206414953834383,0.2352738059215506,0.4230129718780517,0.4230129718780517,0.2285006915841915,-1.2056506224257724,-0.03716367571790169,1.391403287671644,1.3607917191770225,0.2597158795390601,0,,
besttravel24.com,besttravel24,.com,1,12,0,1,1,travel,0,5.498009564605011,0.3517325685301848,0.2644222974777221,0.2644222974777221,0.2285006915841915,-1.2056506224257724,0.07809270644215814,1.4000084041328762,2.0732259484989073,0.3661563618746398,1,2.0556266750818373,7.811731756676053
travellocal.org,travellocal,.org,0,11,0,0,1,travel,0,2.244371692737121,0.2530437096462774,0.2388472358385722,0.2388472358385722,0.2285006915841915,-1.2056506224257724,0.21588496989142292,1.4446037378739742,1.3398675206058264,0.2569097333690347,0,,
travelhelp.com,travelhelp,.com,1,10,0,0,1,travel,0,2.540319702081621,0.1792839344823811,0.0781889756520589,0.0781889756520589,0.2285006915841915,-1.2056506224257724,-0.34989928003428344,1.4272122078229397,0.520775033265232,0.16308411257864278,0,,
localtravel.com,localtravel,.com,1,11,0,0,1,travel,0,1.0685211198117486,0.3002579008896023,0.2438165744145711,0.2438165744145711,0.2285006915841915,-1.2056506224257724,-0.3645556714174451,1.3863379134993679,0.9299004470288879,0.20602250819656626,0,,
travelchicago.io,travelchicago,.io,0,13,0,0,1,travel,0,2.531004370756206,0.4659448212319548,0.4602239529291789,0.4602239529291789,0.2285006915841915,-1.2056506224257724,0.3866377253908855,1.3180704744720702,0.9321586286217157,0.20628119932567227,1,0.8957231356081437,2.449106185157691
travelsecure.com,travelsecure,.com,1,12,0,0,1,travel,0,0.7754377301511812,0.1613311106349585,0.4033364852269491,0.4033364852269491,0.2285006915841915,-1.2056506224257724,-0.1443179052716557,1.38821425391237,0.757702807145437,0.18700219802777968,1,0.6337151441062969,1.8845991468715084
travel-local.co,travel-local,.co,0,12,1,0,2,travel,0,1.28358674773917,0.399903949934133,0.2830312649408976,0.2830312649408976,0.2285006915841915,-1.2056506224257724,-0.4958947324089059,1.3805591304756937,0.5522794434121672,0.16611649519421098,0,,
travelmy.org,travelmy,.org,0,8,0,0,1,travel,0,5.239619041501903,0.4941026989713007,0.1604346434275309,0.1604346434275309,0.2285006915841915,-1.2056506224257724,0.1553344482840866,1.3982550796524091,1.1742307921254502,0.23540507223327192,0,,
mytravelsolutions.com,mytravelsolutions,.com,1,17,0,0,1,travel,0,5.320036132695258,0.3995855444582145,0.2295124530792236,0.2295124530792236,0.2285006915841915,-1.2056506224257724,0.1621794321114404,1.5593225778385855,1.604654374673543,0.29385338410792755,0,,
moderntraveltoday.com,moderntraveltoday,.com,1,17,0,0,1,travel,0,4.285659876620248,0.3313601101150557,0.4579574863115946,0.4579574863115946,0.2285006915841915,-1.2056506224257724,-0.5357503400398472,1.3408987309840545,0.3602661004059067,0.1483231628437301,0,,
travelmarket.com,travelmarket,.com,1,12,0,0,1,travel,0,1.8585828972068648,0.3424642450098966,0.2174649635950724,0.2174649635950724,0.2285006915841915,-1.2056506224257724,0.0803186004122622,1.4165836747973821,0.9673694672797162,0.21034595149938995,1,0.9211976930753277,2.5122975501283067
travelmiami.co,travelmiami,.co,0,11,0,0,1,travel,0,3.226420073877255,0.1633192872397212,0.5260525147120159,0.5260525147120159,0.2285006915841915,-1.2056506224257724,0.2574540823499307,1.468277518646897,0.6810253799465688,0.1789787021604349,0,,
miamitravel.com,miamitravel,.com,1,11,0,0,1,travel,0,3.312948162649578,0.2278445026582188,0.5628734827041626,0.5628734827041626,0.2285006915841915,-1.2056506224257724,0.13103525809719208,1.390640706395304,1.306150497747011,0.2524298702116245,0,,
elitetravelai24.com,elitetravelai24,.com,1,15,0,1,1,travel,0,1.6569543470312775,0.2823962859158718,0.3246452411015829,0.3246452411015829,0.2285006915841915,-1.2056506224257724,0.22119351931648834,1.5698281628011266,0.9704276673287694,0.21070175004392233,1,0.9008749917403956,2.4617561853875793
travelnow360.com,travelnow360,.com,1,12,0,1,1,travel,0,8.182837565093829,0.3016665998000362,0.2823553482691447,0.2823553482691447,0.2285006915841915,-1.2056506224257724,-0.4914941843317621,1.352557409928835,0.45842556925683425,0.1572144020545788,0,,
austintravel1.com,austintravel1,.com,1,13,0,1,1,travel,0,5.620481713315328,0.6204801677006357,0.5983967582384746,0.5983967582384746,0.2285006915841915,-1.2056506224257724,0.11586405424866845,1.4087276910529571,0.8232133894294387,0.19407427682059003,0,,
protravelexperts.net,protravelexperts,.net,0,16,0,0,1,travel,0,2.9078718648010344,0.219140113585727,0.3993797302246094,0.3993797302246094,0.2285006915841915,-1.2056506224257724,-0.10591691581465629,1.3188960936759146,1.0178243178970554,0.21627236767013258,0,,
freetravelzone.net,freetravelzone,.net,0,14,0,0,1,travel,0,3.3741097218109326,0.4420871944256438,0.4064905643463135,0.4064905643463135,0.2285006915841915,-1.2056506224257724,-0.16897655555362567,1.3546785744558898,0.7474198914000587,0.18591032741613356,0,,
instant-travel.com,instant-travel,.com,1,14,1,0,2,travel,0,3.762297036258954,0.2101053527119757,0.2150609095891316,0.2150609095891316,0.2285006915841915,-1.2056506224257724,0.30469446329690425,1.402715266099086,1.3997567178982862,0.26499422997793043,0,,
elitetravel.com,elitetravel,.com,1,11,0,0,1,travel,0,0.9752700021347788,0.1261980412455107,0.3375099102656047,0.3375099102656047,0.2285006915841915,-1.2056506224257724,0.5177460787359804,1.4505048782519716,2.098576525377229,0.3702845160333423,1,2.1673576505609153,8.735172142121906
best-travel-app.com,best-travel-app,.com,1,15,1,0,3,travel,0,2.8624948521054785,0.3731835352854535,0.376741091410319,0.376741091410319,0.2285006915841915,-1.2056506224257724,0.6280295191101256,1.4083281399892393,1.4809249489290037,0.27620746371612637,0,,
toptravel.co,toptravel,.co,0,9,0,0,1,travel,0,2.205180690180021,0.1294961948539515,0.2173204223314921,0.2173204223314921,0.2285006915841915,-1.2056506224257724,0.46018275502706674,1.4835297412141322,1.8132913661408834,0.325042004006857,0,,
modern-travel2.com,modern-travel2,.com,1,14,1,1,2,travel,0,1.82034855058474,0.5250631299184175,0.3847607970237732,0.3847607970237732,0.2285006915841915,-1.2056506224257724,-0.038406963570564286,1.3752033284199396,0.516259854037896,0.16265318536520407,1,0.5254077828235437,1.691148329030997
mytraveltoday.com,mytraveltoday,.com,1,13,0,0,1,travel,0,2.804821285942435,0.3269469698609912,0.2966558933258056,0.2966558933258056,0.2285006915841915,-1.2056506224257724,0.12345205705922006,1.3562270708802329,1.602030819005232,0.2934724504090023,1,1.632201417750114,5.115122855317857
nyctravel24.ai,nyctravel24,.ai,0,11,0,1,1,travel,0,9.763118971336386,0.3617672277256006,0.4445401827494303,0.4445401827494303,0.2285006915841915,-1.2056506224257724,0.2683880051244853,1.5991193618497042,1.0165612892933682,0.21612254812885584,0,,
sftravel.com,sftravel,.com,1,8,0,0,1,travel,0,4.876880222508352,0.2029086117161122,0.3736324111620585,0.3736324111620585,0.2285006915841915,-1.2056506224257724,0.04241228225481168,1.4143395652227158,0.9938875542266008,0.2134457974341451,0,,
trustedtravelplus.com,trustedtravelplus,.com,1,17,0,0,1,travel,0,2.356771340081828,0.7730402191776239,0.3085953990618388,0.3085953990618388,0.2285006915841915,-1.2056506224257724,0.045767465769040526,1.3252420295890694,1.139407745678344,0.23104595502435318,0,,
moderntravelhub101.com,moderntravelhub101,.com,1,18,0,1,1,travel,0,4.681177443669773,0.1772866936387993,0.5151024460792542,0.5151024460792542,0.2285006915841915,-1.2056506224257724,0.2883135961566637,1.3272594522875079,1.163266547510811,0.2340264642004699,0,,
globaltravelteam.com,globaltravelteam,.com,1,16,0,0,1,travel,0,7.687635522740341,0.2875927229366681,0.4355033238728841,0.4355033238728841,0.2285006915841915,-1.2056506224257724,-0.020748926109076273,1.307386160104846,0.8503209843827702,0.19705943505425935,0,,
travelcentral101.com,travelcentral101,.com,1,16,0,1,1,travel,0,5.782176736200636,0.6361189303063554,0.3084717194239298,0.3084717194239298,0.2285006915841915,-1.2056506224257724,-0.2552504277307815,1.4577261017358962,1.0777766008808078,0.22347029856100403,0,,
easytravel.com,easytravel,.com,1,10,0,0,1,travel,0,3.441055383811299,0.2825387186330612,0.1616413394610087,0.1616413394610087,0.2285006915841915,-1.2056506224257724,-0.14506557304255047,1.353650369835894,1.0964430086873453,0.22574593319489109,0,,
fast-travel-help.net,fast-travel-help,.net,0,16,1,0,3,travel,0,2.2520432908355152,0.6358233862076784,0.383275846640269,0.383275846640269,0.2285006915841915,-1.2056506224257724,0.2218686322068098,1.3929895513198722,1.0355509708584734,0.21838302190583417,0,,
travelworld.com,travelworld,.com,1,11,0,0,1,travel,0,5.047706532597563,0.4840938610074665,0.1576703786849975,0.1576703786849975,0.2285006915841915,-1.2056506224257724,0.001047651919984506,1.377719859312292,1.5271284242742307,0.282719831447098,1,1.564499294506651,4.780280823704544
travel-seattle.org,travel-seattle,.org,0,14,1,0,2,travel,0,4.204230294021496,0.6203131666447322,0.5658326546351116,0.5658326546351116,0.2285006915841915,-1.2056506224257724,0.11907349190391825,1.441319945902628,0.6052252470079099,0.171314121626775,0,,
mytravelpro.com,mytravelpro,.com,1,11,0,0,1,travel,0,5.680935568972385,0.2433808166308154,0.353956421216329,0.353956421216329,0.2285006915841915,-1.2056506224257724,0.23452773477076644,1.3150610258366318,1.2418898744722218,0.24403616838359937,0,,
travelcentral24.com,travelcentral24,.com,1,15,0,1,1,travel,0,4.86031417560488,0.4484332618030446,0.239022672176361,0.239022672176361,0.2285006915841915,-1.2056506224257724,-0.13119451201416335,1.2967547703759121,1.025435348721421,0.21717677416327003,1,1.1050966152545034,3.019516186038966
mytravellive.com,mytravellive,.com,1,12,0,0,1,travel,0,6.23221388979389,0.1762611599979482,0.1930620272954305,0.1930620272954305,0.2285006915841915,-1.2056506224257724,0.2646868572704321,1.400744337841881,1.796010494019356,0.32239376927900276,0,,
onlinetravelgroup.com,onlinetravelgroup,.com,1,17,0,0,1,travel,0,2.408150132925956,0.2420948256333553,0.3377766410509745,0.3377766410509745,0.2285006915841915,-1.2056506224257724,0.13259491121043804,1.4308772960433451,1.866651617355202,0.33328962647925725,0,,
direct-travel.com,direct-travel,.com,1,13,1,0,2,travel,0,7.318727246163879,0.6240851215259648,0.1855407158533732,0.1855407158533732,0.2285006915841915,-1.2056506224257724,-0.43218458041901747,1.4094031383151646,1.091810583033492,0.2251796632761006,0,,
onlinetravelbot.com,onlinetravelbot,.com,1,15,0,0,1,travel,0,3.7380338431905766,0.5828185685518882,0.2156309286753336,0.2156309286753336,0.2285006915841915,-1.2056506224257724,0.5048066769151854,1.318044254939567,2.0138518663322413,0.356565175933486,0,,
travelnetwork.org,travelnetwork,.org,0,13,0,0,1,travel,0,11.532354542940077,0.3636254311151672,0.302981436252594,0.302981436252594,0.2285006915841915,-1.2056506224257724,-0.17526066031492063,1.4369993406346648,1.5481582370120048,0.28571459138429367,0,,
easytravelhub.com,easytravelhub,.com,1,13,0,0,1,travel,0,2.195670153730216,0.2492203099236,0.2111215392748515,0.2111215392748515,0.2285006915841915,-1.2056506224257724,-0.5792833701148143,1.3232916790997025,0.8275426254148891,0.19454870970225646,1,0.8123096848540855,2.2531059462201193
travelzone.com,travelzone,.com,1,10,0,0,1,travel,0,9.408168317614658,0.0813636404376396,0.284047524134318,0.284047524134318,0.2285006915841915,-1.2056506224257724,-0.36576529835520577,1.3410774616844425,0.9952761142136026,0.21360902740255316,0,,
travel-team24.com,travel-team24,.com,1,13,1,1,2,travel,0,3.7387318264124993,0.4773208346730856,0.368951956431071,0.368951956431071,0.2285006915841915,-1.2056506224257724,-0.35736580623741265,1.3072842712895931,0.6760881812304438,0.17847141668583918,0,,
mytravelpro360.com,mytravelpro360,.com,1,14,0,1,1,travel,0,2.245996275045957,0.1392126508278823,0.3788254658381144,0.3788254658381144,0.2285006915841915,-1.2056506224257724,0.018260661530136713,1.4868932211595158,0.9013595523710958,0.2027736492449856,0,,
protravelbot.com,protravelbot,.com,1,12,0,0,1,travel,0,2.4834991158794693,0.1201943581438135,0.2277960379918416,0.2277960379918416,0.2285006915841915,-1.2056506224257724,-0.09584767694118301,1.4334742765495412,1.1668323532902731,0.23447420085856327,1,1.3366081536320527,3.8061118400324974
traveltop.net,traveltop,.net,0,9,0,0,1,travel,0,2.739544361321213,0.4212143840803206,0.2593544125556946,0.2593544125556946,0.2285006915841915,-1.2056506224257724,-0.11789118867420749,1.431200023321663,0.7557050601003006,0.18678968551895092,1,0.7782708197984846,2.1777033663385548
travelguide.com,travelguide,.com,1,11,0,0,1,travel,0,4.282339908689009,0.2852071050836469,0.2649667859077453,0.2649667859077453,0.2285006915841915,-1.2056506224257724,0.2168956879188676,1.4825774669587493,1.767790417304511,0.318093603913646,1,1.8119985117328803,6.122671443963898
truetravelbot.com,truetravelbot,.com,1,13,0,0,1,travel,0,4.543516595927527,0.2430090520826387,0.1940453052520752,0.1940453052520752,0.2285006915841915,-1.2056506224257724,0.11895637641744632,1.6078124931264512,1.6666203821155574,0.3029338744187209,0,,
experttravelhub.com,experttravelhub,.com,1,15,0,0,1,travel,0,2.353209162504868,0.3081042561195072,0.2462327480316162,0.2462327480316162,0.2285006915841915,-1.2056506224257724,0.11061675472550017,1.2460624649545409,1.2961578544819603,0.2511121660554626,1,1.201182062564571,3.324043829128187
moderntravelgroup.ai,moderntravelgroup,.ai,0,17,0,0,1,travel,0,3.2719536226829997,0.232032838488944,0.2939110000928243,0.2939110000928243,0.2285006915841915,-1.2056506224257724,0.14343996006504242,1.3237304267971846,2.588037164033944,0.45304526976315673,1,2.483077162867721,11.978066226849927
travelapp24.com,travelapp24,.com,1,11,0,1,1,travel,0,12.00546802997742,0.4957645864156871,0.1491476098696391,0.1491476098696391,0.2285006915841915,-1.2056506224257724,0.21564713380078337,1.3335065465333913,1.7245076056510422,0.31155818891181075,0,,
travelonline.com,travelonline,.com,1,12,0,0,1,travel,0,9.36075455471638,0.110368554948071,0.2002887924512227,0.2002887924512227,0.2285006915841915,-1.2056506224257724,-0.737783669622105,1.314734983476738,0.5262161703775952,0.16360463364987085,0,,
nyc-travel.co,nyc-travel,.co,0,10,1,0,2,travel,0,4.3136922236342405,0.4027025170684636,0.4103382428487142,0.4103382428487142,0.2285006915841915,-1.2056506224257724,-0.1275533882925614,1.2965938934590562,0.2679977605979703,0.14034812499301716,0,,
travelprime.co,travelprime,.co,0,11,0,0,1,travel,0,3.3966922380054214,0.5619583628702751,0.2177329858144124,0.2177329858144124,0.2285006915841915,-1.2056506224257724,-0.7630735225713159,1.358828308142924,0.49018194703963025,0.16018225503723163,1,0.4910718112701231,1.6340666927970162
chicagotravel2.com,chicagotravel2,.com,1,14,0,1,1,travel,0,3.56804845845454,0.5735269158007301,0.5517798662185669,0.5517798662185669,0.2285006915841915,-1.2056506224257724,0.012620974379228394,1.285472256044201,0.936615565644447,0.20679247914705526,0,,
travel-sf.com,travel-sf,.com,1,9,1,0,2,travel,0,4.79757596775957,0.6361729421057866,0.5309598644574484,0.5309598644574484,0.2285006915841915,-1.2056506224257724,-0.0016215402785208618,1.4096039426703464,0.4844725995761012,0.15964535433281848,0,,
travelsite1.org,travelsite1,.org,0,11,0,1,1,travel,0,1.7973699560609149,0.2637053735076887,0.2754285931587219,0.2754285931587219,0.2285006915841915,-1.2056506224257724,0.36593629617638807,1.3869364189816424,1.1088493717833274,0.2272674572931049,0,,
